GEOID,HousingType,IncomeBucket,EnergyBurdenPercent
42101035702,OWNER 1 DETACHED,$60k–$75k,4.52
42101035702,OWNER 2 UNIT,$60k–$75k,18.5
42101035702,OWNER 3-4 UNIT,$60k–$75k,8.04
42101035702,RENTER 1 ATTACHED,$60k–$75k,4.59
42101035702,RENTER 1 DETACHED,$60k–$75k,2
42101035702,RENTER 2 UNIT,$60k–$75k,6.88
42101035702,RENTER 3-4 UNIT,$60k–$75k,1.56
42101035702,RENTER 5-9 UNIT,$60k–$75k,35.32
42101035702,OWNER 1 ATTACHED,$60k–$75k,3.69
42101035702,OWNER 1 DETACHED,$60k–$75k,1.63
42101035702,OWNER 2 UNIT,$60k–$75k,37.87
42101035702,OWNER 3-4 UNIT,$60k–$75k,37.32
42101035702,RENTER 1 ATTACHED,$60k–$75k,1.27
42101035702,RENTER 1 DETACHED,$60k–$75k,1.56
42101035702,RENTER 2 UNIT,$60k–$75k,13.93
42101035702,RENTER 3-4 UNIT,$60k–$75k,6.83
42101035702,RENTER 5-9 UNIT,$60k–$75k,0.35
42101035702,OWNER 1 ATTACHED,$60k–$75k,1.63
42101035702,OWNER 1 DETACHED,$60k–$75k,3.04
42101035702,OWNER 2 UNIT,$60k–$75k,55.12
42101035702,RENTER 1 ATTACHED,$60k–$75k,2.18
42101035702,RENTER 1 DETACHED,$60k–$75k,0.73
42101035702,RENTER 2 UNIT,$60k–$75k,7.65
42101035702,RENTER 3-4 UNIT,$60k–$75k,4.25
42101035702,RENTER 5-9 UNIT,$60k–$75k,9.6
42101035702,OWNER 1 ATTACHED,$60k–$75k,5.15
42101035702,OWNER 1 DETACHED,$60k–$75k,1.64
42101035702,OWNER 2 UNIT,$60k–$75k,11.43
42101035702,RENTER 1 ATTACHED,$60k–$75k,0.7
42101035702,RENTER 1 DETACHED,$60k–$75k,0.07
42101035702,RENTER 2 UNIT,$60k–$75k,1.44
42101035702,RENTER 3-4 UNIT,$60k–$75k,0.99
42101035702,RENTER 5-9 UNIT,$60k–$75k,4.31
42101035800,OWNER 1 ATTACHED,$50k–$60k,7.81
42101035800,OWNER 1 DETACHED,$50k–$60k,6.38
42101035800,OWNER 10-19 UNIT,$50k–$60k,9.03
42101035800,OWNER 5-9 UNIT,$50k–$60k,2.12
42101035800,RENTER 1 ATTACHED,$50k–$60k,24.13
42101035800,RENTER 1 DETACHED,$50k–$60k,0
42101035800,RENTER 10-19 UNIT,$50k–$60k,4.86
42101035800,RENTER 2 UNIT,$50k–$60k,3.69
42101035800,RENTER 3-4 UNIT,$50k–$60k,1.13
42101035800,RENTER 5-9 UNIT,$50k–$60k,0.52
42101035800,RENTER 50+ UNIT,$50k–$60k,1.35
42101035800,OWNER 1 ATTACHED,$50k–$60k,9.13
42101035800,OWNER 1 DETACHED,$50k–$60k,30.7
42101035800,OWNER 10-19 UNIT,$50k–$60k,1.57
42101035800,OWNER 2 UNIT,$50k–$60k,12.31
42101035800,OWNER 5-9 UNIT,$50k–$60k,1.8
42101035800,RENTER 1 ATTACHED,$50k–$60k,2.04
42101035800,RENTER 10-19 UNIT,$50k–$60k,4.47
42101035800,RENTER 2 UNIT,$50k–$60k,2.11
42101035800,RENTER 3-4 UNIT,$50k–$60k,0.43
42101035800,RENTER 5-9 UNIT,$50k–$60k,0.64
42101035800,RENTER 50+ UNIT,$50k–$60k,3.12
42101035800,OWNER 1 ATTACHED,$50k–$60k,7.78
42101035800,OWNER 1 DETACHED,$50k–$60k,43.52
42101035800,OWNER 10-19 UNIT,$50k–$60k,7.59
42101035800,OWNER 2 UNIT,$50k–$60k,14.39
42101035800,OWNER 5-9 UNIT,$50k–$60k,11.01
42101035800,OWNER 50+ UNIT,$50k–$60k,0.28
42101035800,OWNER 1 ATTACHED,$50k–$60k,5.92
42101035800,OWNER 1 DETACHED,$50k–$60k,8.46
42101035800,OWNER 10-19 UNIT,$50k–$60k,13.58
42101035800,OWNER 2 UNIT,$50k–$60k,0.87
42101035800,OWNER 20-49 UNIT,$50k–$60k,1.5
42101035800,OWNER 5-9 UNIT,$50k–$60k,6.77
42101035800,OWNER 50+ UNIT,$50k–$60k,0.05
42101035800,RENTER 1 ATTACHED,$50k–$60k,180.42
42101035800,RENTER 10-19 UNIT,$50k–$60k,110.63
42101035800,RENTER 2 UNIT,$50k–$60k,9.41
42101035800,RENTER 3-4 UNIT,$50k–$60k,0.01
42101035800,RENTER 5-9 UNIT,$50k–$60k,9.89
42101035800,RENTER 50+ UNIT,$50k–$60k,21.36
42101035800,OWNER 1 ATTACHED,$50k–$60k,5.99
42101035800,OWNER 1 DETACHED,$50k–$60k,4.35
42101035800,OWNER 10-19 UNIT,$50k–$60k,11.79
42101035800,OWNER 2 UNIT,$50k–$60k,23.81
42101035800,OWNER 20-49 UNIT,$50k–$60k,17.58
42101035800,OWNER 5-9 UNIT,$50k–$60k,0.32
42101035800,OWNER 50+ UNIT,$50k–$60k,1.44
42101035800,RENTER 1 ATTACHED,$50k–$60k,9.35
42101035800,RENTER 10-19 UNIT,$50k–$60k,37.81
42101035800,RENTER 2 UNIT,$50k–$60k,8.99
42101035800,RENTER 3-4 UNIT,$50k–$60k,0.17
42101035800,RENTER 5-9 UNIT,$50k–$60k,9.81
42101035800,RENTER 50+ UNIT,$50k–$60k,3.78
42101035800,OWNER 1 ATTACHED,$50k–$60k,2.75
42101035800,OWNER 1 DETACHED,$50k–$60k,5.96
42101035800,OWNER 10-19 UNIT,$50k–$60k,1.86
42101035800,OWNER 2 UNIT,$50k–$60k,14.67
42101035800,OWNER 20-49 UNIT,$50k–$60k,7.88
42101035800,OWNER 5-9 UNIT,$50k–$60k,3.9
42101035800,OWNER 50+ UNIT,$50k–$60k,0.65
42101035800,RENTER 1 ATTACHED,$50k–$60k,0.71
42101035800,RENTER 10-19 UNIT,$50k–$60k,8.24
42101035800,RENTER 2 UNIT,$50k–$60k,2.33
42101035800,RENTER 3-4 UNIT,$50k–$60k,0.08
42101035800,RENTER 5-9 UNIT,$50k–$60k,15.99
42101035800,RENTER 50+ UNIT,$50k–$60k,2.03
42101035900,OWNER 1 ATTACHED,$40k–$50k,3.69
42101035900,OWNER 1 DETACHED,$40k–$50k,10.24
42101035900,OWNER 50+ UNIT,$40k–$50k,4.5
42101035900,RENTER 1 DETACHED,$40k–$50k,363.91
42101035900,RENTER 10-19 UNIT,$40k–$50k,9.68
42101035900,RENTER 2 UNIT,$40k–$50k,49.91
42101035900,RENTER 20-49 UNIT,$40k–$50k,13.14
42101035900,RENTER 3-4 UNIT,$40k–$50k,5.65
42101035900,RENTER 5-9 UNIT,$40k–$50k,13.31
42101035900,RENTER 50+ UNIT,$40k–$50k,4.75
42101035900,OWNER 1 ATTACHED,$40k–$50k,5.52
42101035900,OWNER 1 DETACHED,$40k–$50k,32.53
42101035900,OWNER 5-9 UNIT,$40k–$50k,22.28
42101035900,OWNER 50+ UNIT,$40k–$50k,0.59
42101035900,RENTER 1 DETACHED,$40k–$50k,0
42101035900,RENTER 10-19 UNIT,$40k–$50k,1.28
42101035900,RENTER 2 UNIT,$40k–$50k,64.49
42101035900,RENTER 20-49 UNIT,$40k–$50k,18.58
42101035900,RENTER 3-4 UNIT,$40k–$50k,0
42101035900,RENTER 5-9 UNIT,$40k–$50k,0.02
42101035900,RENTER 50+ UNIT,$40k–$50k,0.28
42101035900,OWNER 1 ATTACHED,$40k–$50k,1.59
42101035900,OWNER 1 DETACHED,$40k–$50k,31.22
42101035900,OWNER 50+ UNIT,$40k–$50k,3.93
42101035900,RENTER 10-19 UNIT,$40k–$50k,0.23
42101035900,RENTER 20-49 UNIT,$40k–$50k,5.61
42101035900,RENTER 50+ UNIT,$40k–$50k,7.6
42101035900,OWNER 1 ATTACHED,$40k–$50k,5.18
42101035900,OWNER 1 DETACHED,$40k–$50k,8.38
42101035900,OWNER 50+ UNIT,$40k–$50k,1.84
42101035900,RENTER 1 DETACHED,$40k–$50k,146.88
42101035900,RENTER 10-19 UNIT,$40k–$50k,1.75
42101035900,RENTER 2 UNIT,$40k–$50k,9.64
42101035900,RENTER 20-49 UNIT,$40k–$50k,1.11
42101035900,RENTER 3-4 UNIT,$40k–$50k,54.82
42101035900,RENTER 5-9 UNIT,$40k–$50k,13.21
42101035900,RENTER 50+ UNIT,$40k–$50k,15.12
42101035900,OWNER 1 ATTACHED,$40k–$50k,2.82
42101035900,OWNER 1 DETACHED,$40k–$50k,3.28
42101035900,OWNER 50+ UNIT,$40k–$50k,2.8
42101035900,RENTER 10-19 UNIT,$40k–$50k,1.81
42101035900,RENTER 2 UNIT,$40k–$50k,3.35
42101035900,RENTER 20-49 UNIT,$40k–$50k,0.5
42101035900,RENTER 3-4 UNIT,$40k–$50k,0.8
42101035900,RENTER 5-9 UNIT,$40k–$50k,3.54
42101035900,RENTER 50+ UNIT,$40k–$50k,4.82
42101035900,OWNER 1 ATTACHED,$40k–$50k,3.89
42101035900,OWNER 1 DETACHED,$40k–$50k,9.92
42101035900,OWNER 5-9 UNIT,$40k–$50k,2.68
42101035900,OWNER 50+ UNIT,$40k–$50k,7.32
42101035900,RENTER 10-19 UNIT,$40k–$50k,0.52
42101035900,RENTER 2 UNIT,$40k–$50k,8.71
42101035900,RENTER 20-49 UNIT,$40k–$50k,4.32
42101035900,RENTER 5-9 UNIT,$40k–$50k,0.29
42101035900,RENTER 50+ UNIT,$40k–$50k,1.93
42101036000,OWNER 1 ATTACHED,$60k–$75k,1.54
42101036000,OWNER 1 DETACHED,$60k–$75k,0.81
42101036000,RENTER 1 ATTACHED,$60k–$75k,14.12
42101036000,RENTER 10-19 UNIT,$60k–$75k,40.49
42101036000,RENTER 2 UNIT,$60k–$75k,8.32
42101036000,RENTER 20-49 UNIT,$60k–$75k,1.21
42101036000,RENTER 3-4 UNIT,$60k–$75k,2.49
42101036000,RENTER 5-9 UNIT,$60k–$75k,17.18
42101036000,RENTER 50+ UNIT,$60k–$75k,2.27
42101036000,OWNER 1 ATTACHED,$60k–$75k,2.72
42101036000,OWNER 1 DETACHED,$60k–$75k,17.89
42101036000,OWNER 2 UNIT,$60k–$75k,19.19
42101036000,RENTER 1 ATTACHED,$60k–$75k,2.4
42101036000,RENTER 10-19 UNIT,$60k–$75k,0.33
42101036000,RENTER 2 UNIT,$60k–$75k,2.89
42101036000,RENTER 20-49 UNIT,$60k–$75k,0
42101036000,RENTER 3-4 UNIT,$60k–$75k,0.26
42101036000,RENTER 5-9 UNIT,$60k–$75k,0.48
42101036000,RENTER 50+ UNIT,$60k–$75k,0.89
42101036000,OWNER 1 ATTACHED,$60k–$75k,3.37
42101036000,OWNER 1 DETACHED,$60k–$75k,54.08
42101036000,OWNER 2 UNIT,$60k–$75k,1.24
42101036000,OWNER 1 ATTACHED,$60k–$75k,3.17
42101036000,OWNER 1 DETACHED,$60k–$75k,4.65
42101036000,OWNER 2 UNIT,$60k–$75k,37.04
42101036000,RENTER 1 ATTACHED,$60k–$75k,6.43
42101036000,RENTER 10-19 UNIT,$60k–$75k,15.34
42101036000,RENTER 2 UNIT,$60k–$75k,9.51
42101036000,RENTER 20-49 UNIT,$60k–$75k,1.24
42101036000,RENTER 3-4 UNIT,$60k–$75k,6.48
42101036000,RENTER 5-9 UNIT,$60k–$75k,0.75
42101036000,RENTER 50+ UNIT,$60k–$75k,1.65
42101036000,OWNER 1 ATTACHED,$60k–$75k,3.58
42101036000,OWNER 1 DETACHED,$60k–$75k,2.27
42101036000,OWNER 2 UNIT,$60k–$75k,26.27
42101036000,RENTER 1 ATTACHED,$60k–$75k,5.43
42101036000,RENTER 10-19 UNIT,$60k–$75k,2.26
42101036000,RENTER 2 UNIT,$60k–$75k,3.59
42101036000,RENTER 20-49 UNIT,$60k–$75k,0.08
42101036000,RENTER 3-4 UNIT,$60k–$75k,0.78
42101036000,RENTER 5-9 UNIT,$60k–$75k,5.63
42101036000,RENTER 50+ UNIT,$60k–$75k,0.69
42101036000,OWNER 1 ATTACHED,$60k–$75k,4.24
42101036000,OWNER 1 DETACHED,$60k–$75k,4.59
42101036000,OWNER 2 UNIT,$60k–$75k,5.65
42101036000,RENTER 1 ATTACHED,$60k–$75k,4.04
42101036000,RENTER 10-19 UNIT,$60k–$75k,2.4
42101036000,RENTER 2 UNIT,$60k–$75k,9.52
42101036000,RENTER 5-9 UNIT,$60k–$75k,4.33
42101036000,RENTER 50+ UNIT,$60k–$75k,0.79
42101036100,OWNER 1 ATTACHED,$75k–$100k,2.19
42101036100,OWNER 1 DETACHED,$75k–$100k,12.53
42101036100,RENTER 1 ATTACHED,$75k–$100k,0
42101036100,RENTER 1 DETACHED,$75k–$100k,0
42101036100,RENTER 2 UNIT,$75k–$100k,0.63
42101036100,RENTER 3-4 UNIT,$75k–$100k,18.96
42101036100,RENTER 5-9 UNIT,$75k–$100k,20.16
42101036100,OWNER 1 ATTACHED,$75k–$100k,1.45
42101036100,OWNER 1 DETACHED,$75k–$100k,9.17
42101036100,OWNER 2 UNIT,$75k–$100k,1.81
42101036100,RENTER 1 ATTACHED,$75k–$100k,0.81
42101036100,RENTER 1 DETACHED,$75k–$100k,0.37
42101036100,RENTER 2 UNIT,$75k–$100k,0.59
42101036100,RENTER 3-4 UNIT,$75k–$100k,1.11
42101036100,RENTER 5-9 UNIT,$75k–$100k,3.54
42101036100,OWNER 1 ATTACHED,$75k–$100k,6.38
42101036100,OWNER 1 DETACHED,$75k–$100k,10.46
42101036100,OWNER 2 UNIT,$75k–$100k,0.86
42101036100,RENTER 1 ATTACHED,$75k–$100k,0.4
42101036100,RENTER 1 DETACHED,$75k–$100k,0.19
42101036100,RENTER 2 UNIT,$75k–$100k,0
42101036100,RENTER 3-4 UNIT,$75k–$100k,0.34
42101036100,RENTER 5-9 UNIT,$75k–$100k,76.03
42101036100,OWNER 1 ATTACHED,$75k–$100k,3.82
42101036100,OWNER 1 DETACHED,$75k–$100k,5.77
42101036100,OWNER 2 UNIT,$75k–$100k,24.55
42101036100,OWNER BOAT_RV_VAN,$75k–$100k,2.02
42101036100,RENTER 2 UNIT,$75k–$100k,0.74
42101036100,RENTER 3-4 UNIT,$75k–$100k,0.14
42101036100,RENTER 5-9 UNIT,$75k–$100k,19.54
42101036100,OWNER 1 ATTACHED,$75k–$100k,1.02
42101036100,OWNER 1 DETACHED,$75k–$100k,1.94
42101036100,OWNER 2 UNIT,$75k–$100k,15.47
42101036100,OWNER BOAT_RV_VAN,$75k–$100k,5.27
42101036100,RENTER 1 DETACHED,$75k–$100k,1.18
42101036100,RENTER 2 UNIT,$75k–$100k,0.01
42101036100,RENTER 3-4 UNIT,$75k–$100k,1.02
42101036100,RENTER 5-9 UNIT,$75k–$100k,51.89
42101036100,OWNER 1 ATTACHED,$75k–$100k,1.33
42101036100,OWNER 2 UNIT,$75k–$100k,0.57
42101036100,RENTER 1 DETACHED,$75k–$100k,0.11
42101036100,RENTER 2 UNIT,$75k–$100k,0.05
42101036100,RENTER 3-4 UNIT,$75k–$100k,0.27
42101036100,RENTER 5-9 UNIT,$75k–$100k,2.1
42101036201,OWNER 1 ATTACHED,$75k–$100k,3.04
42101036201,OWNER 1 DETACHED,$75k–$100k,0.74
42101036201,RENTER 1 ATTACHED,$75k–$100k,1.06
42101036201,RENTER 1 DETACHED,$75k–$100k,1.63
42101036201,RENTER 10-19 UNIT,$75k–$100k,1.94
42101036201,RENTER 2 UNIT,$75k–$100k,8.56
42101036201,RENTER 20-49 UNIT,$75k–$100k,5.29
42101036201,RENTER 3-4 UNIT,$75k–$100k,0.39
42101036201,RENTER 5-9 UNIT,$75k–$100k,1.84
42101036201,RENTER 50+ UNIT,$75k–$100k,4.22
42101036201,OWNER 1 ATTACHED,$75k–$100k,19.39
42101036201,OWNER 1 DETACHED,$75k–$100k,1.11
42101036201,OWNER 2 UNIT,$75k–$100k,2.35
42101036201,RENTER 1 ATTACHED,$75k–$100k,1.54
42101036201,RENTER 1 DETACHED,$75k–$100k,29.8
42101036201,RENTER 10-19 UNIT,$75k–$100k,1.08
42101036201,RENTER 2 UNIT,$75k–$100k,28.5
42101036201,RENTER 20-49 UNIT,$75k–$100k,3.58
42101036201,RENTER 3-4 UNIT,$75k–$100k,1.37
42101036201,RENTER 5-9 UNIT,$75k–$100k,0.65
42101036201,RENTER 50+ UNIT,$75k–$100k,7.78
42101036201,OWNER 1 ATTACHED,$75k–$100k,7.13
42101036201,OWNER 1 DETACHED,$75k–$100k,0.95
42101036201,OWNER 2 UNIT,$75k–$100k,74.47
42101036201,RENTER 1 ATTACHED,$75k–$100k,9.81
42101036201,RENTER 1 DETACHED,$75k–$100k,1.26
42101036201,RENTER 10-19 UNIT,$75k–$100k,2.2
42101036201,RENTER 2 UNIT,$75k–$100k,9.98
42101036201,RENTER 20-49 UNIT,$75k–$100k,2.56
42101036201,RENTER 3-4 UNIT,$75k–$100k,1.18
42101036201,RENTER 5-9 UNIT,$75k–$100k,1.66
42101036201,RENTER 50+ UNIT,$75k–$100k,4.33
42101036201,OWNER 1 ATTACHED,$75k–$100k,5.55
42101036201,OWNER 1 DETACHED,$75k–$100k,0.49
42101036201,OWNER 2 UNIT,$75k–$100k,1.68
42101036201,RENTER 1 ATTACHED,$75k–$100k,0.01
42101036201,RENTER 1 DETACHED,$75k–$100k,0.03
42101036201,RENTER 10-19 UNIT,$75k–$100k,0.71
42101036201,RENTER 2 UNIT,$75k–$100k,3.84
42101036201,RENTER 20-49 UNIT,$75k–$100k,0.51
42101036201,RENTER 3-4 UNIT,$75k–$100k,0.06
42101036201,RENTER 5-9 UNIT,$75k–$100k,9.12
42101036201,RENTER 50+ UNIT,$75k–$100k,0.18
42101036201,OWNER 1 ATTACHED,$75k–$100k,2.88
42101036201,OWNER 1 DETACHED,$75k–$100k,0.18
42101036201,OWNER 2 UNIT,$75k–$100k,4.38
42101036201,RENTER 1 ATTACHED,$75k–$100k,0.26
42101036201,RENTER 1 DETACHED,$75k–$100k,0.18
42101036201,RENTER 10-19 UNIT,$75k–$100k,0.2
42101036201,RENTER 2 UNIT,$75k–$100k,6.22
42101036201,RENTER 20-49 UNIT,$75k–$100k,2.25
42101036201,RENTER 3-4 UNIT,$75k–$100k,0.04
42101036201,RENTER 5-9 UNIT,$75k–$100k,0.99
42101036201,RENTER 50+ UNIT,$75k–$100k,0
42101036201,OWNER 1 ATTACHED,$75k–$100k,8.12
42101036201,OWNER 1 DETACHED,$75k–$100k,0.28
42101036201,RENTER 1 ATTACHED,$75k–$100k,0.69
42101036201,RENTER 1 DETACHED,$75k–$100k,0
42101036201,RENTER 10-19 UNIT,$75k–$100k,0.32
42101036201,RENTER 2 UNIT,$75k–$100k,18.96
42101036201,RENTER 20-49 UNIT,$75k–$100k,2.24
42101036201,RENTER 5-9 UNIT,$75k–$100k,0.52
42101036201,RENTER 50+ UNIT,$75k–$100k,3.18
42101036202,OWNER 1 ATTACHED,$75k–$100k,1.69
42101036202,OWNER 1 DETACHED,$75k–$100k,1.94
42101036202,OWNER 10-19 UNIT,$75k–$100k,1.84
42101036202,OWNER 3-4 UNIT,$75k–$100k,2.3
42101036202,OWNER 5-9 UNIT,$75k–$100k,1.4
42101036202,RENTER 1 ATTACHED,$75k–$100k,1.82
42101036202,RENTER 1 DETACHED,$75k–$100k,16.21
42101036202,RENTER 10-19 UNIT,$75k–$100k,0.5
42101036202,RENTER 2 UNIT,$75k–$100k,3.95
42101036202,RENTER 3-4 UNIT,$75k–$100k,1.02
42101036202,OWNER 1 ATTACHED,$75k–$100k,12.19
42101036202,OWNER 1 DETACHED,$75k–$100k,11.35
42101036202,OWNER 2 UNIT,$75k–$100k,6.21
42101036202,OWNER 3-4 UNIT,$75k–$100k,0
42101036202,OWNER 5-9 UNIT,$75k–$100k,5.54
42101036202,RENTER 1 ATTACHED,$75k–$100k,4.04
42101036202,RENTER 10-19 UNIT,$75k–$100k,0.03
42101036202,RENTER 2 UNIT,$75k–$100k,14.1
42101036202,RENTER 3-4 UNIT,$75k–$100k,0.32
42101036202,OWNER 1 ATTACHED,$75k–$100k,9.71
42101036202,OWNER 1 DETACHED,$75k–$100k,16.41
42101036202,OWNER 3-4 UNIT,$75k–$100k,65.66
42101036202,OWNER 5-9 UNIT,$75k–$100k,20.31
42101036202,RENTER 1 ATTACHED,$75k–$100k,3.56
42101036202,RENTER 1 DETACHED,$75k–$100k,52.54
42101036202,RENTER 10-19 UNIT,$75k–$100k,0.59
42101036202,RENTER 2 UNIT,$75k–$100k,0.25
42101036202,RENTER 3-4 UNIT,$75k–$100k,0.12
42101036202,OWNER 1 ATTACHED,$75k–$100k,4.09
42101036202,OWNER 1 DETACHED,$75k–$100k,5.4
42101036202,OWNER 10-19 UNIT,$75k–$100k,11.23
42101036202,OWNER 2 UNIT,$75k–$100k,0
42101036202,OWNER 3-4 UNIT,$75k–$100k,22.99
42101036202,RENTER 1 ATTACHED,$75k–$100k,5.95
42101036202,RENTER 1 DETACHED,$75k–$100k,2.64
42101036202,RENTER 10-19 UNIT,$75k–$100k,5.12
42101036202,RENTER 2 UNIT,$75k–$100k,6.92
42101036202,RENTER 3-4 UNIT,$75k–$100k,1.01
42101036202,OWNER 1 ATTACHED,$75k–$100k,2.89
42101036202,OWNER 1 DETACHED,$75k–$100k,2.72
42101036202,OWNER 10-19 UNIT,$75k–$100k,1.12
42101036202,OWNER 2 UNIT,$75k–$100k,1.46
42101036202,RENTER 1 ATTACHED,$75k–$100k,4.75
42101036202,RENTER 1 DETACHED,$75k–$100k,1.62
42101036202,RENTER 10-19 UNIT,$75k–$100k,0.36
42101036202,RENTER 2 UNIT,$75k–$100k,0.18
42101036202,RENTER 3-4 UNIT,$75k–$100k,0.16
42101036202,OWNER 1 ATTACHED,$75k–$100k,6.78
42101036202,OWNER 1 DETACHED,$75k–$100k,3.65
42101036202,OWNER 2 UNIT,$75k–$100k,8.4
42101036202,RENTER 1 ATTACHED,$75k–$100k,13.99
42101036202,RENTER 10-19 UNIT,$75k–$100k,0.41
42101036202,RENTER 2 UNIT,$75k–$100k,2.16
42101036202,RENTER 3-4 UNIT,$75k–$100k,0.07
42101036203,OWNER 1 ATTACHED,$75k–$100k,3.42
42101036203,OWNER 1 DETACHED,$75k–$100k,2.67
42101036203,RENTER 1 ATTACHED,$75k–$100k,8.09
42101036203,RENTER 2 UNIT,$75k–$100k,2.76
42101036203,RENTER 3-4 UNIT,$75k–$100k,4.21
42101036203,RENTER 50+ UNIT,$75k–$100k,12.96
42101036203,OWNER 1 ATTACHED,$75k–$100k,11.85
42101036203,OWNER 1 DETACHED,$75k–$100k,5.28
42101036203,RENTER 1 ATTACHED,$75k–$100k,0.1
42101036203,RENTER 2 UNIT,$75k–$100k,0.02
42101036203,RENTER 3-4 UNIT,$75k–$100k,0.01
42101036203,RENTER 50+ UNIT,$75k–$100k,0.26
42101036203,OWNER 1 ATTACHED,$75k–$100k,14.49
42101036203,OWNER 1 DETACHED,$75k–$100k,7.17
42101036203,RENTER 1 ATTACHED,$75k–$100k,0.3
42101036203,RENTER 2 UNIT,$75k–$100k,0
42101036203,RENTER 3-4 UNIT,$75k–$100k,0
42101036203,OWNER 1 ATTACHED,$75k–$100k,7.43
42101036203,OWNER 1 DETACHED,$75k–$100k,0.94
42101036203,RENTER 1 ATTACHED,$75k–$100k,6.54
42101036203,RENTER 2 UNIT,$75k–$100k,0.07
42101036203,RENTER 20-49 UNIT,$75k–$100k,6.42
42101036203,RENTER 50+ UNIT,$75k–$100k,1.46
42101036203,OWNER 1 ATTACHED,$75k–$100k,3.82
42101036203,OWNER 1 DETACHED,$75k–$100k,1.01
42101036203,RENTER 1 ATTACHED,$75k–$100k,0.2
42101036203,RENTER 20-49 UNIT,$75k–$100k,4.25
42101036203,RENTER 50+ UNIT,$75k–$100k,0.24
42101036203,OWNER 1 ATTACHED,$75k–$100k,4.51
42101036203,OWNER 1 DETACHED,$75k–$100k,2.14
42101036203,RENTER 1 ATTACHED,$75k–$100k,0.23
42101036203,RENTER 2 UNIT,$75k–$100k,0.03
42101036203,RENTER 20-49 UNIT,$75k–$100k,1.91
42101036203,RENTER 3-4 UNIT,$75k–$100k,1.72
42101036203,RENTER 50+ UNIT,$75k–$100k,0.29
42101036301,OWNER 1 ATTACHED,$75k–$100k,2.54
42101036301,OWNER 1 DETACHED,$75k–$100k,4.2
42101036301,OWNER 2 UNIT,$75k–$100k,0
42101036301,RENTER 1 ATTACHED,$75k–$100k,0.14
42101036301,RENTER 2 UNIT,$75k–$100k,12.28
42101036301,OWNER 1 ATTACHED,$75k–$100k,1.07
42101036301,OWNER 1 DETACHED,$75k–$100k,0.89
42101036301,RENTER 1 ATTACHED,$75k–$100k,4.87
42101036301,RENTER 2 UNIT,$75k–$100k,2.08
42101036301,OWNER 1 ATTACHED,$75k–$100k,3.84
42101036301,OWNER 1 DETACHED,$75k–$100k,3.9
42101036301,RENTER 1 ATTACHED,$75k–$100k,17.43
42101036301,RENTER 2 UNIT,$75k–$100k,10.9
42101036301,OWNER 1 ATTACHED,$75k–$100k,1.29
42101036301,OWNER 1 DETACHED,$75k–$100k,0.62
42101036301,RENTER 1 ATTACHED,$75k–$100k,7.98
42101036301,RENTER 2 UNIT,$75k–$100k,29.67
42101036301,OWNER 1 ATTACHED,$75k–$100k,0.46
42101036301,OWNER 1 DETACHED,$75k–$100k,2.28
42101036301,RENTER 1 ATTACHED,$75k–$100k,9.12
42101036301,RENTER 2 UNIT,$75k–$100k,6.69
42101036301,OWNER 1 ATTACHED,$75k–$100k,0.66
42101036301,OWNER 1 DETACHED,$75k–$100k,0.9
42101036301,RENTER 1 ATTACHED,$75k–$100k,5.6
42101036301,RENTER 2 UNIT,$75k–$100k,5.8
42101036302,OWNER 1 ATTACHED,$75k–$100k,1.37
42101036302,OWNER 1 DETACHED,$75k–$100k,2.4
42101036302,RENTER 1 ATTACHED,$75k–$100k,0.83
42101036302,RENTER 10-19 UNIT,$75k–$100k,0.03
42101036302,RENTER 2 UNIT,$75k–$100k,0
42101036302,RENTER 3-4 UNIT,$75k–$100k,0
42101036302,RENTER 5-9 UNIT,$75k–$100k,9.85
42101036302,OWNER 1 ATTACHED,$75k–$100k,4.5
42101036302,OWNER 1 DETACHED,$75k–$100k,1.08
42101036302,RENTER 1 ATTACHED,$75k–$100k,1.01
42101036302,RENTER 10-19 UNIT,$75k–$100k,2.87
42101036302,RENTER 2 UNIT,$75k–$100k,0.04
42101036302,RENTER 5-9 UNIT,$75k–$100k,3.37
42101036302,OWNER 1 ATTACHED,$75k–$100k,2.54
42101036302,OWNER 1 DETACHED,$75k–$100k,1.28
42101036302,RENTER 1 ATTACHED,$75k–$100k,6.56
42101036302,RENTER 10-19 UNIT,$75k–$100k,0.22
42101036302,OWNER 1 ATTACHED,$75k–$100k,8.06
42101036302,OWNER 1 DETACHED,$75k–$100k,2.04
42101036302,RENTER 1 ATTACHED,$75k–$100k,24.75
42101036302,RENTER 10-19 UNIT,$75k–$100k,5.23
42101036302,RENTER 2 UNIT,$75k–$100k,2.04
42101036302,RENTER 3-4 UNIT,$75k–$100k,0.02
42101036302,RENTER 5-9 UNIT,$75k–$100k,2.68
42101036302,OWNER 1 ATTACHED,$75k–$100k,2.9
42101036302,OWNER 1 DETACHED,$75k–$100k,0.51
42101036302,RENTER 1 ATTACHED,$75k–$100k,1.41
42101036302,RENTER 10-19 UNIT,$75k–$100k,0.81
42101036302,RENTER 3-4 UNIT,$75k–$100k,0.06
42101036302,RENTER 5-9 UNIT,$75k–$100k,1.65
42101036302,OWNER 1 ATTACHED,$75k–$100k,2.04
42101036302,OWNER 1 DETACHED,$75k–$100k,1.41
42101036302,RENTER 1 ATTACHED,$75k–$100k,2.33
42101036302,RENTER 10-19 UNIT,$75k–$100k,1.2
